data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14
0.413583475038899,0.180287579500978,5521.34917188362,5.86867279231898,0.00764318629763393,11.763618364726,110.668435064574,1.34085009229325,1.46282241366281,0.355712232560645,-0.600983939933191,-0.516083613088185,0.800053617267673,1
0.338349693151929,0.202216089774951,7280.30706425916,6.06719590875734,0.00718207381527277,12.1604467343444,117.544124112039,1.42296044250085,1.5591486979415,0.343160219280592,-0.538857409914738,-0.507325559488065,0.809302168287966,1
0.28339204188066,0.279659980430528,8660.36877743095,6.01468704134051,0.0075099721734741,12.0525394447162,112.757697176194,1.57379689795495,1.77485269818211,0.303991840739837,-0.33191629453654,-0.451173018647652,0.803606967597238,1
0.318715900963119,0.29340676981409,7549.23812885537,5.98033726761253,0.00753388779485991,11.986433616683,112.37044667534,1.5107129133118,1.71620677997423,0.306042163802172,-0.330697892000568,-0.429509358408773,0.78114915511353,1
0.248381522722602,0.35881925758317,9794.00151956768,5.96030454990215,0.00767827105750238,11.946249694227,108.764466873062,1.66749105751234,1.91906979689816,0.271848383963694,-0.16315710511866,-0.397083362353883,0.784079216792239,1
0.363258813091962,0.283078522504892,6583.11975317971,5.98688157411937,0.00745048820263079,11.9988617600294,114.382141881897,1.41406576782394,1.60620979178157,0.321923833546821,-0.398230727446563,-0.434313603769595,0.76895788261473,1
0.348542591676567,0.253341334393346,6926.766430897,6.01138163527397,0.00731786860072552,12.049790545499,115.003435376654,1.42985377097132,1.60334416500178,0.320992963374421,-0.413704826680747,-0.444564488945414,0.77555850566464,1
0.343581426151106,0.24674581090998,7065.20568553131,6.02338934075343,0.00732639664032257,12.0679160041585,115.361605949029,1.43915336236108,1.61124138375597,0.325111038169856,-0.434876853758214,-0.460470686553728,0.787373342438222,1
0.375448292324398,0.229186796722114,6414.29014049738,6.01589255136986,0.00728976562508727,12.0518422822896,116.169941076621,1.37482556960133,1.53483484544979,0.335551566366578,-0.486357957997684,-0.465519170443718,0.779338130272569,1
0.381095967195472,0.238627537915851,6145.73505915827,5.92875795009785,0.00761225051670445,11.8685122614971,111.920771854236,1.4072336790548,1.58100985617719,0.326351825258697,-0.445125797238482,-0.453619685224444,0.778362904661373,1
0.37608963476967,0.209292441291585,6460.0064031646,6.04149798189824,0.00724237391601351,12.1048312133072,117.649631658937,1.36078319513405,1.50621660829468,0.347041961817637,-0.544113040025712,-0.496594228509407,0.794895624901369,1
0.327312110483268,0.228564548679061,7614.12920363185,6.09416050024462,0.007169164985805,12.2132392062133,118.594150444353,1.43795429429206,1.5945400154809,0.337176605960549,-0.493834867512141,-0.495471336896851,0.80727336365964,1
