0,7,3,1,1,0,0,0
14,873,610,105,5,0,0,0
25,691,5872,3794,171,10,0,0
99,37,3978,42864,17514,541,2,0
1074,3,112,18089,899588,41953,78,0
80,0,0,7,42749,227124,3,0
0,0,0,0,0,83,0,0
0,0,0,0,0,0,0,0
