0,0,2,3,3,0,0,0
2,16,67,87,36,3,0,0
9,43,519,1689,874,194,14,0
49,54,1055,12400,18058,4120,122,0
186,59,1080,16121,107710,62384,996,3
995,37,600,5358,60580,818017,38609,12
47,3,20,152,694,38904,116137,11
0,0,0,0,0,3,23,0
