2,12,27,24,6,0,0,0
11,278,491,346,91,22,0,0
34,420,2366,3498,1155,214,2,0
87,338,3098,18721,18395,3468,71,0
161,130,1401,17541,94368,55500,796,1
920,34,290,3983,54837,840393,40505,16
136,2,5,66,578,40676,102621,3
0,0,0,0,2,2,16,0
