30,141,62,9,0,0,0,0
67,1117,1416,261,39,7,0,0
40,885,4804,3861,665,89,2,0
76,462,2851,17500,15907,1215,52,2
453,222,978,14875,331394,116676,1080,77
786,38,112,1002,115537,624843,18532,674
57,0,4,23,1093,18431,7682,532
4,0,0,5,121,642,513,214
