345,804,561,335,141,55,16,2
854,4828,4796,2421,873,222,52,10
635,5071,18385,17328,6606,1484,212,17
446,2375,18093,55656,42779,10709,1219,79
391,743,6443,43712,127742,77284,7988,766
492,172,1195,10543,78154,327505,97366,4114
328,42,164,1087,7813,97656,178067,12556
48,8,11,96,615,4008,12765,10877
