8,61,27,14,2,4,2,2
81,13209,11814,1356,267,70,21,6
284,11271,157484,115662,8742,998,151,15
872,1614,111804,608707,86740,6795,882,55
140,385,10466,83479,48132,6547,866,70
9,116,1664,7077,5441,1637,398,33
6,45,349,917,703,300,134,20
0,16,45,69,32,22,17,5
