0,8,10,12,1,0,0,0
8,58,204,143,40,1,0,0
31,181,1850,3030,830,100,0,0
71,148,2875,23293,16522,1728,23,0
155,55,963,16448,94117,38991,375,0
969,4,104,1675,39036,954603,19965,4
77,0,0,9,42,20295,69098,2
0,0,0,0,0,1,5,0
