1,19,1,0,0,0,0,0
28,3368,2339,131,22,2,0,0
139,1968,35437,29002,1683,54,0,0
676,480,28112,454779,135303,1092,8,0
448,44,2043,134453,450398,10211,27,0
9,1,51,1151,10142,4460,21,0
0,0,1,7,26,22,1,0
0,0,0,0,0,0,0,0
