41,122,6,0,0,0,0,0
60,2121,2003,105,13,5,0,0
83,1093,10656,6859,560,64,1,0
282,671,5347,77769,40559,1105,14,0
900,251,1106,39600,803557,84081,254,0
78,36,76,945,84211,140188,1380,0
2,1,4,19,189,1432,311,0
0,0,0,0,0,0,0,0
