29,197,105,77,82,154,23,0
236,4810,4559,2407,1827,1618,193,0
212,5084,13433,10089,5935,3662,303,0
252,2726,11048,24578,21558,10052,659,4
225,1677,6138,23695,85455,68076,2752,7
915,1032,3156,9440,70488,682626,58285,18
74,108,259,530,2285,59111,105807,24
2,0,1,1,2,15,32,12
