63,201,106,60,75,61,6,0
357,5751,3710,1654,1106,764,76,0
168,5476,15826,8587,3483,1562,136,1
71,1491,11305,28543,18438,4884,303,5
168,429,3569,21518,89267,55130,1344,8
891,81,710,4542,57999,737044,50806,25
129,6,33,112,837,51709,117232,107
0,0,1,1,7,17,119,50
