23,52,47,20,10,11,1,0
98,1392,1287,456,184,71,3,0
39,1757,13684,6793,1442,317,11,0
92,234,8032,47897,14097,2090,54,0
94,41,727,15226,60695,27985,428,0
845,8,177,1950,28094,760437,54179,32
253,1,11,42,276,54069,202346,7
0,0,0,0,0,1,38,4
