0,4,5,4,4,0,0,0
4,46,192,170,41,8,2,0
13,129,1621,3266,1158,307,4,0
31,144,2602,21070,20782,6361,147,0
139,91,1529,20178,105606,70050,923,5
1041,48,521,6282,69816,818552,35927,14
69,2,9,67,532,36469,82152,2
0,0,1,4,0,0,16,0
