298,544,418,295,200,136,73,22
604,2991,3482,2636,1937,1206,510,107
493,3568,10313,13294,11883,7294,3062,522
411,2849,13725,38120,49302,35290,13267,1973
417,1902,11996,50501,110104,108144,39999,5265
540,1105,7250,34896,109390,191352,96412,11611
389,400,2721,13042,40071,97185,92028,16127
112,67,405,1800,4888,11575,16720,8921
