2,13,13,6,7,0,0,0
20,415,462,285,61,1,0,0
29,649,4852,3954,884,28,0,0
94,133,4651,35863,20738,517,5,0
904,31,402,21621,807985,64915,128,0
272,2,9,80,65509,272464,11,0
0,1,0,0,0,143,1,0
0,0,0,0,0,0,0,0
