254,798,570,330,246,149,85,14
629,4051,4597,3186,2364,1700,700,69
550,4100,13128,15899,12185,9179,3137,222
488,3008,14959,38506,44275,34927,10517,571
548,2475,12012,42665,99548,117217,31092,1218
760,1887,9274,34636,114871,273795,100068,3055
432,837,3443,11083,31470,98175,78382,3943
58,113,274,599,1370,2799,3855,813
