32,43,1,0,0,0,0,0
41,1838,1477,137,11,1,0,0
42,1466,15470,8956,423,48,2,2
124,143,8859,81487,29753,1255,112,13
257,7,487,29953,242208,72006,2041,117
650,2,18,958,72384,484657,53407,1405
190,0,2,69,1511,54227,114065,7357
20,0,0,6,94,1129,7632,9565
