0,22,20,0,0,1,0,0
32,381,627,126,12,0,0,0
33,478,7573,7141,434,17,0,0
345,225,6150,102879,36472,625,3,0
683,46,1133,35556,724792,52938,57,0
229,4,80,552,52945,274816,325,0
2,0,0,0,12,371,23,0
0,0,0,0,0,0,0,0
