0,0,0,0,0,1,0,0
0,6,19,27,12,1,0,0
0,31,439,535,217,7,0,0
16,21,595,7775,6846,495,1,0
315,6,157,7244,287807,101040,356,0
950,1,19,159,100893,791534,123,2
0,0,0,0,3,479,15,4
0,0,0,0,0,0,6,3
