2,2,5,0,1,0,0,0
5,76,343,102,6,1,0,0
12,140,3386,6534,501,41,0,0
99,161,4392,73851,34103,563,3,0
602,135,2156,31050,673566,68126,168,1
570,17,270,1125,66759,338515,279,5
0,0,1,3,12,435,28,1
0,0,0,0,1,4,2,0
