20,143,30,6,2,2,4,0
152,12209,8649,1147,250,62,18,2
157,8187,86640,78245,7602,827,127,10
872,1310,74553,668669,116315,7481,667,14
237,325,9297,112283,78746,9227,915,26
34,109,1406,8473,7467,2311,450,26
10,57,244,853,682,337,147,21
0,9,17,21,16,11,25,6
