0,5,19,6,4,0,0,0
3,149,673,317,44,3,0,0
21,290,4870,10578,703,28,0,0
213,404,6786,115789,55279,579,7,2
874,308,3858,50963,778728,60178,97,0
203,22,160,810,59768,154995,152,0
0,0,0,2,57,199,12,0
0,0,0,0,0,1,1,0
