260,392,8,2,2,0,0,0
370,20989,8072,467,62,4,0,0
305,7904,80330,46657,2632,77,4,0
822,576,45984,572039,127363,1055,13,0
183,44,3062,126982,249757,4693,35,8
2,3,112,1159,4552,1073,12,3
0,0,5,19,31,8,4,3
0,0,0,1,10,1,2,7
