9,61,12,3,1,2,0,0
35,2218,2358,237,44,1,2,0
141,1726,35472,39717,2536,60,10,0
737,751,38898,504502,133515,635,41,2
437,63,2287,133277,399306,3436,68,4
2,8,76,570,3467,1216,36,1
1,4,24,45,52,32,15,0
0,0,0,4,3,0,0,0
