83,211,30,26,0,1,0,0
216,7805,6494,1203,141,13,5,1
266,6405,128739,81792,2430,142,35,5
968,1294,81332,828012,56187,601,92,14
97,58,1940,56613,42529,519,80,12
1,18,143,600,518,152,27,5
0,4,41,83,75,31,14,7
0,1,11,16,9,5,2,6
