4,13,17,11,2,0,0,0
14,191,921,291,21,0,0,0
32,383,6797,11031,669,33,2,0
162,489,7190,78173,45923,709,13,0
861,341,3885,41747,744224,72152,208,5
254,22,160,907,71694,217519,378,8
0,0,1,6,136,458,82,4
0,0,0,1,4,8,4,0
