11,65,26,8,4,1,0,0
33,1437,2745,346,29,2,0,0
71,1673,19305,17263,848,36,0,0
260,1142,14648,154822,61170,747,16,0
779,239,2310,59255,744071,52266,146,7
241,13,49,426,52311,118395,355,8
0,0,1,4,118,394,41,4
0,0,0,0,3,12,4,0
