data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14
0.383683488103626,0.127723672945205,3205.98647295405,4.29772199119374,0.0139636607188321,8.62350706335616,56.6338510447706,1.17951788399251,1.26696711385792,0.383506505840953,-0.740826552805224,-0.537467903860906,0.779617518869007,1
0.358339180759557,0.131314976761252,3369.49475119829,4.24523299902153,0.014504721678924,8.51866056139922,54.2780775382751,1.24790133287088,1.33882981830792,0.380257006449466,-0.725562568037195,-0.554430563359833,0.8023255958089,1
0.471665317593938,0.102540973581213,2358.90692158611,4.10471272627202,0.0152326779635081,8.23786386986301,52.5331170406462,1.06311112082945,1.13233810737095,0.406618441157612,-0.852084038889147,-0.578802000983027,0.777528003737071,1
0.368255833200714,0.124981653620352,3384.94374128036,4.31925299657534,0.0139288605907768,8.66691230430528,56.9868905010371,1.2070068552808,1.29319752689993,0.387227918984229,-0.758008472357081,-0.562776619014079,0.799134233797275,1
0.401985690710929,0.111430558953033,2856.4998716189,4.1504739481409,0.0151048334504881,8.32970661081213,52.394982651196,1.18298708163401,1.25978545307024,0.398674421156828,-0.813369976934334,-0.593796953271438,0.810434562490331,1
0.43282655117086,0.119173495596869,2533.41973024959,4.06242049902153,0.0158002646630602,8.15369679549902,50.0239500278497,1.17005911693509,1.25272354493957,0.390894313517327,-0.776293093441957,-0.56105194096075,0.790723034967656,1
0.372481297516688,0.109413986056751,3378.82796222137,4.34043389187867,0.0137949909182254,8.70930237891389,58.1188050479045,1.17524335838456,1.2493489597504,0.401771674476247,-0.8281936771329,-0.605507983366838,0.814839454185456,1
0.370405762998959,0.101998990949119,3111.02111651443,4.14313998287671,0.0153541472658012,8.31490490459882,51.5614696309793,1.24380771602815,1.31465707804842,0.407564238982115,-0.856198491226941,-0.644677088514689,0.845875822342245,1
0.399215012840484,0.0947338246086106,2772.20139955304,4.06787625366928,0.0158819900246466,8.16415499633072,49.9352840811642,1.20226253769009,1.26813202826465,0.413941073139538,-0.887489063713298,-0.654148251507394,0.842906040167481,1
0.42815715110962,0.174261558219178,2334.26053689252,3.8759272566047,0.0175837228064358,7.78055130870841,43.9605792677459,1.24614850241031,1.37438832223405,0.345690203903238,-0.55925191381822,-0.433010147509317,0.730421020738374,1
0.450145837115448,0.126837695694716,2303.99265697874,3.95258454623288,0.0167727461119569,7.93393315802348,46.9035167141762,1.17633804814996,1.26576957390878,0.383865087291959,-0.742358587599029,-0.536029926004291,0.778459990520777,1
0.347490575562367,0.265355155332681,2926.12281522034,3.88897153253425,0.0178044625120294,7.8069219361546,42.4392720641739,1.40532970363285,1.61080101298208,0.291499503504953,-0.290990880864792,-0.331337289657146,0.688011370703993,1
0.391040846049033,0.11441872553816,2850.10710830517,4.08349819593933,0.0156841555153394,8.19546079990215,50.0234971863154,1.22204899286847,1.301195256266,0.394792652800938,-0.795025551807507,-0.592808782525162,0.817128782701415,1
0.367048887735728,0.102466823630137,3452.86221803559,4.3511772260274,0.0137868205356253,8.73068661325832,58.1218299469757,1.20359348106005,1.2729359611687,0.408465902972498,-0.86044251828119,-0.636981841745479,0.83521915309924,1
0.363787771663514,0.111897627201566,3433.02266030968,4.31923770792563,0.0139764158812861,8.66712022994129,57.0934992633652,1.20582517417647,1.28140911050274,0.399158152393427,-0.815969189882496,-0.606420743737316,0.820926451789395,1
0.519102057973984,0.09721823018591,2034.44645721293,4.00525165117417,0.016056805204747,8.03912900562622,50.2450801920728,1.0220604901596,1.08880993444155,0.410739506348748,-0.872734237338816,-0.580823838198993,0.769384917737163,1
0.434969601368916,0.10503073018591,2625.07903257974,4.14945266634051,0.0149832059229405,8.32753409368885,53.224648814702,1.11261367096874,1.18433897713957,0.404424399937872,-0.841104786245094,-0.590290846390384,0.794430004250998,1
0.445118740668379,0.104624816536204,2584.90462465065,4.16901831580235,0.0147989281079386,8.36637720156556,54.0283454996965,1.09250927419334,1.16410568758838,0.403932910140695,-0.838940326654735,-0.580640107664256,0.785081278155346,1
0.408895766199048,0.0999434319960861,3035.33058526741,4.32379984099804,0.0137430645593098,8.67613288894325,58.7662516707217,1.0860471567373,1.15277827273614,0.409901603320689,-0.8675969024677,-0.604641193237448,0.796078313949772,1
0.45940566688602,0.0942843383072407,2386.64202317585,4.069244587818,0.0155870133201606,8.16700785836595,51.2972950673554,1.08560773577226,1.14979033052784,0.413937048072627,-0.887776783313019,-0.617549300914928,0.802622409391887,1
0.422551788357309,0.128199914383562,2642.56933823458,4.09892291462818,0.0154763531388246,8.22654262475538,50.8347295982319,1.18422147653586,1.27346628121972,0.383561022402965,-0.740903602547003,-0.539410333365802,0.781931122947484,1
0.389924654159935,0.136300605430528,2882.82439734065,4.10388713918787,0.0154993181800984,8.23607127568493,50.3155489444547,1.23687353995404,1.33170765836648,0.374967293075096,-0.701071088802499,-0.52977385296807,0.786671118410665,1
0.442170511396105,0.116783879647749,2186.49506451996,3.81012567270059,0.0182327770935581,7.64917135518591,43.1950402028206,1.17647748962716,1.25880382071184,0.391650773120189,-0.780396154313382,-0.567152956934472,0.795318266271737,1
0.507838797051334,0.0978335983365949,1964.82360523723,3.88875443370842,0.0171446880585463,7.80654583537182,46.8046007614497,1.04205794995004,1.10988026978025,0.409852569014162,-0.868287717692369,-0.58407970590015,0.775747344261312,1
0.488100830123939,0.0926094667318982,2159.23650162724,3.99347021771037,0.016237943929418,8.01560053816047,49.4224862008499,1.06535243066654,1.12927656399418,0.415100786105125,-0.893802043064444,-0.614380880762342,0.79671260292037,1
0.456582923376182,0.112487769080235,2323.29365497709,4.00061766144814,0.0162341729656185,8.03015839041096,48.7428671552359,1.13328234124464,1.21094895705601,0.396377136668442,-0.803063336531053,-0.566167520143457,0.785831811339722,1
0.441295595639584,0.100244618395303,2638.29821271134,4.1928594361546,0.0146317517880128,8.41412365459882,54.8348219640729,1.0859150115366,1.15393291562588,0.40892331200063,-0.863103964193431,-0.597811827413899,0.792669070234033,1
0.338367611386041,0.209488136007828,3422.03711158746,4.15280546722114,0.0152792568541871,8.3339736729452,50.2158295649367,1.34693600662283,1.49888485911224,0.319264075346036,-0.436620346663645,-0.398483593786466,0.725994934267519,1
0.432800739416348,0.11134112035225,2691.17888948505,4.1926614481409,0.0146305009313489,8.41381941046967,54.508729965739,1.10745466817419,1.18348527093299,0.398368409975321,-0.811940076415705,-0.564800511040305,0.779777797585231,1
0.530905876812541,0.0783153436888454,2086.2710324922,4.10637230919765,0.0151159506651605,8.24116239603718,54.1381029153963,0.946815784153392,0.998554517023069,0.429694148507011,-0.966248892613767,-0.634292082966783,0.779112007431806,1
0.441291233327911,0.0984428510273973,3204.17222420391,4.62649828767123,0.011997804411191,9.28141435298434,68.8728027206243,1.05082676335392,1.11593362464652,0.413583256484185,-0.885412507714908,-0.608783762927912,0.790851394667816,1
0.424463260497285,0.0968306629158513,2785.23155329632,4.21976134417808,0.0145156149324132,8.46785561399217,55.3496203604898,1.11053914147068,1.17657903741457,0.412110117149282,-0.878748549703541,-0.620354083847473,0.809302355096977,1
0.398038053785943,0.102722144080235,3210.49335152797,4.38581748409981,0.0133603382086469,8.79991056139922,60.6138371232478,1.089584890016,1.15799869186996,0.408332710221973,-0.860030812412019,-0.600215823426546,0.794788403055587,1
0.415504781897081,0.0968696489726027,2966.04557417224,4.31004846501957,0.0138262779080191,8.64843367783758,58.4741856305776,1.07692996532411,1.14124739477891,0.412539719293045,-0.880920203838787,-0.611166151543123,0.797397332145622,1
