BBTS8 (83),Buff,475.0652,14.35204,13.89667,13.6228,13.08001,12.6721,12.37482,10.99075,10.75761,10.66832
BBTS8 (84),Buff,493.9651,13.46402,13.0068,11.92101,11.53766,11.22926,10.79528,10.21126,9.915729,9.330561
BBTS8 (87),Buff,496.2172,15.12159,14.01146,13.28338,12.62142,12.186,11.21648,10.72957,10.52365,10.18693
BBTS8 (88),Buff,463.3661,14.00458,13.45075,11.82214,11.57364,11.31685,10.62113,10.44349,9.819763,9.424059
BBTS8 (89),Buff,475.14,19.5944,17.63397,15.54133,15.20291,14.07259,13.43476,13.0763,11.58086,10.88727
BBTS8 (9),Buff,520.2417,14.13401,13.48001,12.71713,12.2029,11.64041,11.15705,10.98092,10.59046,10.48504
BBTS8 (90),Buff,525.9719,16.18685,13.7852,12.88684,11.93303,11.61174,11.12796,11.0096,10.51501,10.28519
BBTS8 (91),Buff,472.0244,15.38054,14.60703,14.2668,13.79585,12.5014,12.41246,11.91943,11.67407,10.92127
BBTS8 (92),Buff,491.8213,14.9408,13.20583,12.96096,12.61956,11.48716,11.07535,10.8145,10.48934,9.671217
BBTS8 (93),Buff,489.475,17.79302,16.95735,15.58926,14.77265,13.74764,13.02611,12.23425,11.83042,11.27424
BBTS8 (94),Buff,459.2861,16.83155,15.58802,14.66661,13.6512,12.96043,12.77398,12.57954,11.5568,10.80897
BBTS8 (95),Buff,464.9434,15.21945,14.33956,13.70305,12.53915,11.9853,11.71131,10.72039,10.18077,9.818151
BBTS8 (97),Buff,452.6131,15.35348,15.21604,13.58653,13.4204,12.78312,12.33108,11.33595,10.89182,10.33904
BBTS8 (98),Buff,462.8678,17.04855,13.78348,13.24753,13.20995,12.32091,11.73563,11.51827,10.9751,10.08941
BBTS8 (99),Buff,471.1372,13.14746,12.16776,11.96289,11.40287,10.6736,10.44782,10.01996,9.910407,9.459311
CBTS3 (1),Cow,546.4218,13.55096,12.5833,12.17904,11.55692,11.32205,11.28564,10.83636,10.64746,10.40377
CBTS3 (10),Cow,485.1588,17.69178,16.96705,14.79347,14.49142,14.33891,13.20467,12.95161,12.42034,12.19147
CBTS3 (12),Cow,485.6819,18.59353,17.09252,16.21189,15.08201,14.26234,13.43652,13.33747,12.56616,12.35654
CBTS3 (13),Cow,515.8506,17.18526,16.56367,15.89626,15.19,15.01978,14.59009,13.82693,13.09867,12.64423
CBTS3 (14),Cow,550.8666,18.5501,18.12392,17.07578,16.19596,15.42299,14.73608,14.04908,13.72498,13.29493
CBTS3 (15),Cow,545.9893,17.73485,17.17851,16.38554,16.1211,15.29824,14.83655,14.35481,13.23933,12.97748
CBTS3 (16),Cow,505.0357,14.07283,13.66832,12.78025,12.44465,11.88624,11.51185,11.32413,11.06284,10.8693
CBTS3 (17),Cow,525.1453,15.54769,14.85533,14.23571,13.59914,12.99849,12.41832,11.87142,11.64741,11.14924
CBTS3 (18),Cow,529.2071,15.76778,13.10359,12.53665,11.77713,11.33347,11.16657,11.05962,10.61953,10.20171
CBTS3 (2),Cow,536.8813,17.53737,16.16761,15.92192,15.10893,14.64716,14.0918,13.86814,13.1017,12.63088
CBTS3 (20),Cow,512.7738,15.93014,14.42391,13.33821,13.02238,12.52784,12.14913,11.78194,11.2214,10.8145
CBTS3 (21),Cow,518.3371,15.13283,14.30127,13.63937,13.4161,13.20346,12.38315,12.02357,11.61109,11.18915
CBTS3 (23),Cow,475.8428,15.83618,15.2048,14.36034,13.91742,13.80611,13.67818,12.97969,12.40653,12.15287
CBTS3 (25),Cow,502.5383,15.06924,13.75,13.32551,12.82384,12.44789,12.02856,11.8932,11.29155,10.96235
CBTS3 (26),Cow,504.2627,16.56052,15.58662,14.46394,13.97272,13.90916,13.36655,12.59463,12.22031,11.95187
CBTS3 (27),Cow,532.6736,13.56576,12.85936,12.66544,12.20041,11.86337,11.39431,11.31593,10.86307,10.76205
CBTS3 (28),Cow,526.2656,14.76095,14.505,14.16284,13.33208,13.10385,12.62834,12.0646,12.00619,11.79661
CBTS3 (3),Cow,519.202,15.84094,14.45309,13.89483,12.4892,12.04571,11.37975,11.35055,11.01851,10.8313
CBTS3 (31),Cow,589.7628,16.63909,14.34286,13.6322,13.03078,12.43823,11.93224,11.61252,11.45439,11.13378
CBTS3 (32),Cow,535.6934,14.7307,13.267,13.21189,12.67427,12.00871,11.87331,11.12989,11.06774,10.6373
CBTS3 (33),Cow,558.3188,14.75984,13.34791,12.72835,11.91014,11.48957,11.23903,10.94826,10.7334,10.26018
CBTS3 (34),Cow,547.7374,13.98922,13.15155,12.68756,12.21309,11.86233,11.51194,11.17987,10.91337,10.87283
CBTS3 (35),Cow,527.8584,16.14634,15.67282,14.64801,13.3617,12.58775,12.31575,11.46445,10.93474,10.57212
CBTS3 (36),Cow,513.3209,15.4148,14.59371,14.12015,13.97455,13.39565,12.62605,12.53786,12.19756,11.69021
CBTS3 (37),Cow,524.8595,18.74999,17.02835,16.72793,15.37194,14.72801,14.03488,13.80183,13.44344,13.06724
CBTS3 (38),Cow,531.0782,13.99692,13.30929,13.18209,12.75644,11.95542,11.69711,11.22863,10.49803,10.29753
CBTS3 (39),Cow,505.9274,15.00401,13.38023,12.93487,12.59884,12.36382,12.10557,11.78791,11.58403,11.35219
CBTS3 (4),Cow,547.7897,16.63682,15.7642,14.83579,14.40985,13.39056,12.73854,12.49933,11.88962,11.73729
CBTS3 (40),Cow,521.9181,15.67693,15.02634,14.78671,14.66363,13.10026,12.53837,11.89669,11.66198,11.35889
CBTS3 (43),Cow,500.967,14.58621,13.8999,12.80623,12.1879,11.80167,11.22022,10.35389,10.1332,9.84038
CBTS3 (44),Cow,524.8748,15.45031,15.2947,14.40657,13.93341,13.52317,13.03324,12.52732,11.89358,11.07492
CBTS3 (46),Cow,486.9001,13.54113,12.60362,12.10763,12.0202,11.72938,11.20038,11.01011,10.68652,10.47584
CBTS3 (47),Cow,491.6063,16.06545,14.63891,14.26287,13.69473,13.09458,12.26207,11.8054,11.55932,11.13191
CBTS3 (48),Cow,539.0785,14.82598,13.94425,13.82213,13.34698,13.01843,12.09182,11.68276,11.37051,11.07122
CBTS3 (5),Cow,524.6851,17.81888,16.80242,15.46948,15.36756,14.38643,13.89483,13.57416,12.67117,12.23821
CBTS3 (50),Cow,533.3737,18.56254,17.70596,17.47639,16.37082,16.03292,15.5627,14.98461,14.44711,13.73399
CBTS3 (51),Cow,515.1921,16.47601,14.26345,13.1391,12.91697,12.45539,12.36822,11.17758,10.95006,10.72712
CBTS3 (53),Cow,516.2104,12.9034,11.8533,11.54711,10.77529,10.65995,9.829073,9.637292,9.368143,9.122471
CBTS3 (55),Cow,538.1202,16.23643,15.92947,15.42272,15.14441,14.49849,13.86623,13.74518,13.29178,12.87927
CBTS3 (56),Cow,518.8174,13.55321,12.98062,12.75126,12.27143,11.78437,11.72685,11.37609,11.00043,10.74864
CBTS3 (57),Cow,527.5753,15.37201,14.28461,13.93155,13.0343,13.03071,12.51022,12.14929,11.78632,11.32574
CBTS3 (58),Cow,508.6631,15.25328,13.92812,13.58307,12.8867,12.14918,11.73337,11.42515,11.0433,10.74793
CBTS3 (59),Cow,496.8767,15.64562,14.68537,13.72038,13.09409,12.45875,12.19737,11.63914,11.13592,10.94889
CBTS3 (6),Cow,512.7643,15.75502,14.8492,14.36903,13.7042,13.2794,12.9327,12.57028,12.1012,11.94273
CBTS3 (62),Cow,510.9528,14.36761,13.79402,13.32452,12.88345,12.07873,11.66544,11.27057,10.71201,10.38274
CBTS3 (63),Cow,499.9355,13.89731,13.00523,12.68218,12.03317,11.51252,11.20808,10.80983,10.44543,10.38534
CBTS3 (64),Cow,461.7605,15.68495,14.60315,14.24999,13.21564,12.62391,12.34164,11.96564,11.62725,11.46993
CBTS3 (65),Cow,458.749,15.71428,14.8536,14.55257,13.91897,13.16836,12.41399,12.03271,11.97157,11.47538
CBTS3 (67),Cow,475.1196,16.50338,16.00442,15.23195,14.95667,13.64841,13.21994,13.11821,12.52489,12.38445
CBTS3 (68),Cow,474.721,14.80924,13.94798,13.01728,12.26084,12.07779,11.85278,11.51916,10.99111,10.76705
CBTS3 (69),Cow,522.0358,17.2818,15.68586,15.38793,14.73943,14.49586,13.99978,13.49235,13.30146,12.79349
CBTS3 (70),Cow,530.8526,15.42836,15.03949,14.7514,13.96012,13.44005,12.8537,12.40473,12.18225,11.37318
CBTS3 (71),Cow,555.9642,18.4181,14.03119,13.85205,13.44943,13.01776,12.07165,11.94418,11.65839,11.25107
CBTS3 (72),Cow,551.9231,17.44062,16.55986,15.89318,14.44504,13.62414,13.36371,13.10019,12.82403,12.66065
CBTS3 (76),Cow,552.594,18.06628,16.09813,15.6878,14.91393,13.5586,13.10639,12.40914,12.3524,11.71689
CBTS3 (77),Cow,591.756,18.50256,16.15585,15.04921,14.68836,14.05491,13.5906,13.29168,13.09671,12.87145
CBTS3 (78),Cow,589.4319,15.89316,14.91932,14.60941,13.4719,13.18857,12.84195,12.69035,12.2771,11.6955
CBTS3 (79),Cow,557.381,16.0726,15.09523,14.54428,14.17105,13.83464,13.54721,13.19714,12.49274,12.12776
CBTS3 (8),Cow,523.4946,19.71927,18.97647,17.50195,16.84206,16.19581,15.15091,14.81441,14.36105,13.78295
CBTS3 (80),Cow,572.3347,16.90693,15.75821,15.26348,14.47599,14.21865,14.04505,13.33351,12.98721,12.31692
CBTS3 (81),Cow,557.4285,18.4401,17.45672,15.44257,15.32281,15.1809,14.3877,14.19837,13.26771,13.01625
CBTS3 (82),Cow,494.8155,18.07376,16.57756,16.48642,15.95104,15.16841,14.74503,14.28844,13.65556,13.47755
CBTS3 (83),Cow,504.1457,16.14305,15.46982,14.78818,14.38789,13.99047,13.67787,13.06048,12.72724,12.51871
CBTS3 (84),Cow,554.2645,18.29186,16.38344,16.32268,15.71594,15.11897,14.57577,14.07645,13.59578,13.22206
CBTS3 (85),Cow,555.2207,15.76977,14.85067,14.18044,13.83562,13.12179,12.71479,12.23129,12.20487,11.18783
CBTS3 (86),Cow,554.5811,17.431,16.63671,15.96567,15.28384,15.05781,13.71701,13.2792,12.73193,12.61073
CBTS9 (1),Cow,630.4005,19.88366,19.40392,18.12327,17.46833,17.1831,16.33011,15.98535,15.73981,15.38646
CBTS9 (10),Cow,680.9796,14.64101,13.38883,12.94088,12.62674,12.57596,12.08185,11.70616,11.31587,11.15291
CBTS9 (101),Cow,635.7991,16.29294,15.03888,14.95823,14.39892,13.13996,12.74688,12.73807,12.42233,12.19114
CBTS9 (102),Cow,642.7054,16.35329,15.11655,14.97215,14.03669,13.65831,13.30081,13.07397,12.74633,12.05107
CBTS9 (104),Cow,668.6835,16.08681,13.94476,13.44358,12.68305,12.15353,11.85873,11.60768,11.21737,11.11264
CBTS9 (105),Cow,674.8882,14.60955,12.82804,12.80207,12.40269,12.09607,11.89103,11.85656,11.51423,11.19241
CBTS9 (107),Cow,668.8714,14.8491,14.03542,13.28533,13.07124,12.68427,12.12744,11.85697,11.71322,11.34201
CBTS9 (108),Cow,677.3286,15.15341,14.13131,13.72452,13.17225,12.81254,12.66712,12.45229,11.98965,11.52655
CBTS9 (109),Cow,680.946,14.25544,13.96812,13.50413,13.29027,13.02671,12.66306,12.48026,11.97118,11.55312
CBTS9 (110),Cow,668.7011,14.33719,13.35986,12.98536,12.82092,12.27456,11.84664,11.53293,11.12316,11.1105
CBTS9 (111),Cow,668.5136,15.20476,14.66964,13.94367,13.65285,13.1266,12.82236,12.30149,11.86323,11.66936
CBTS9 (112),Cow,647.6062,18.35006,17.18666,15.62762,15.31673,14.47928,14.37824,13.72824,13.02622,12.69551
CBTS9 (113),Cow,646.2665,19.96083,18.02622,17.99362,17.28325,16.30592,15.59336,15.19534,14.46896,13.95207
CBTS9 (114),Cow,635.3267,18.82299,17.60097,16.61654,16.35978,15.2892,14.52115,14.38933,13.83704,13.13798
CBTS9 (115),Cow,633.9315,16.38935,15.64519,14.55273,14.00136,13.76308,13.09937,12.64665,11.97252,11.4963
CBTS9 (117),Cow,666.3601,15.0788,13.99989,13.37734,12.85035,12.71183,12.54208,11.9776,11.73124,11.50212
CBTS9 (119),Cow,665.7272,15.62472,15.00118,14.8018,14.39724,14.29041,13.72395,13.53401,13.20341,12.65484
CBTS9 (120),Cow,681.0049,15.7065,14.67585,14.36208,13.86398,13.27815,12.34804,12.06764,11.91035,11.64948
CBTS9 (121),Cow,682.4742,15.32412,13.59461,13.3463,13.18707,12.81202,11.88355,11.68787,11.47964,11.21971
CBTS9 (122),Cow,677.5326,14.64142,13.67479,13.38161,12.79089,12.21997,12.00311,11.80492,11.73774,10.65363
CBTS9 (123),Cow,682.435,14.56154,13.91895,13.65493,13.11619,12.35735,11.95508,11.76455,11.28785,10.95419
CBTS9 (124),Cow,682.7545,15.37364,14.06927,13.81403,13.11465,12.75127,12.35526,12.135,11.96444,11.42402
CBTS9 (125),Cow,675.0422,14.10402,13.64775,13.063,12.43165,11.97652,11.767,11.28651,11.01162,10.78955
CBTS9 (126),Cow,660.1839,17.21654,15.2813,14.30238,13.80264,13.52672,13.32258,12.90727,12.60714,11.90569
CBTS9 (127),Cow,619.8688,17.66933,17.54152,16.40693,15.38751,14.40409,14.25604,13.84216,13.50759,13.41313
CBTS9 (128),Cow,628.3593,15.60603,14.95746,14.65131,14.15533,13.84119,13.46718,12.92732,12.77746,12.36868
CBTS9 (13),Cow,661.6046,15.97468,14.68742,14.10901,13.86987,13.73002,13.61744,13.28489,12.84889,12.83763
CBTS9 (130),Cow,641.6248,16.81185,16.24354,15.19416,14.9632,14.71227,14.02598,13.38925,13.13641,12.95335
CBTS9 (131),Cow,657.821,16.62307,16.4674,15.13508,14.80732,14.09782,13.48926,13.01993,12.88594,12.51936
CBTS9 (132),Cow,651.4533,16.52366,15.25264,14.54824,13.74842,13.22393,12.81409,12.45043,12.37235,11.9856
CBTS9 (133),Cow,660.0424,15.14095,14.99502,14.11343,13.93147,13.79176,13.73133,12.71944,12.26034,11.65465
CBTS9 (135),Cow,678.8111,16.54456,14.99747,14.26563,13.99819,13.41249,12.87422,12.64581,11.86363,11.49487
CBTS9 (136),Cow,675.25,15.63575,15.19902,14.75018,14.28229,13.89728,13.35185,13.00233,12.71908,12.29709
CBTS9 (137),Cow,668.3577,16.23833,15.76214,15.28775,15.04172,14.84569,13.86003,13.24501,13.2204,12.586
CBTS9 (14),Cow,656.2345,13.99127,13.9494,13.53163,13.36484,12.74804,12.57664,12.34771,11.87744,11.6069
CBTS9 (142),Cow,656.6212,15.13582,14.34859,14.00887,13.2861,12.6306,11.99682,11.49367,11.18348,11.05036
CBTS9 (144),Cow,661.693,16.93516,15.44433,14.84331,14.51876,13.98201,13.22504,13.13741,12.91234,12.52612
CBTS9 (145),Cow,647.1969,17.588,15.77445,15.21144,14.00744,13.60941,13.05425,12.64993,12.56607,11.84406
CBTS9 (148),Cow,647.2612,14.7788,14.0815,13.27368,13.2035,12.77163,12.29716,12.05881,11.98106,11.32271
CBTS9 (149),Cow,662.8764,13.29347,13.01899,12.65832,12.10092,11.89153,11.4425,11.20238,10.84495,10.75633
CBTS9 (15),Cow,663.8884,16.5742,14.76115,14.1815,13.80493,13.29774,13.26147,12.87452,12.45809,11.95927
CBTS9 (151),Cow,643.4572,14.08182,13.9951,13.81417,13.17759,12.89099,12.65798,12.27392,12.02178,11.46932
CBTS9 (152),Cow,643.6168,15.95169,15.50894,14.27383,13.74891,13.56554,13.30069,12.8316,12.74648,12.23486
CBTS9 (153),Cow,622.5918,14.58405,14.46922,13.73246,13.22801,13.11652,12.90607,12.44609,12.09567,11.88296
CBTS9 (154),Cow,633.4288,14.14534,13.34169,12.89104,12.55514,12.29131,11.56043,11.40626,11.29395,10.61855
CBTS9 (156),Cow,610.3247,16.65079,15.59258,14.91423,14.47282,14.06501,13.60173,13.39522,13.19943,12.72414
CBTS9 (157),Cow,636.9907,14.87972,14.60553,14.21569,13.93743,13.37428,13.10997,13.04664,12.57651,12.10878
CBTS9 (158),Cow,641.3852,15.07105,13.99401,12.95914,12.87569,12.37888,11.89213,11.51247,11.02855,10.92116
CBTS9 (159),Cow,645.1513,14.32257,13.97636,12.86891,12.17687,11.95861,11.69994,11.37612,10.9554,10.51468
CBTS9 (16),Cow,673.19,14.92215,14.04699,13.70562,13.51074,12.59095,12.05841,12.00407,11.45275,11.07839
CBTS9 (160),Cow,649.0348,14.66925,13.57092,13.1634,12.78189,12.26102,11.98437,11.86143,11.54191,11.08278
CBTS9 (161),Cow,630.4935,13.71093,13.28662,12.64684,12.30463,11.94516,11.29883,11.02548,10.86567,10.32123
CBTS9 (163),Cow,660.0668,13.93352,13.11175,12.4533,12.08587,11.61024,11.58044,11.21695,10.75991,10.53712
CBTS9 (164),Cow,646.2778,13.36075,12.72885,12.1257,11.7434,11.33509,11.21796,10.65243,10.26292,9.99226
CBTS9 (166),Cow,622.8391,14.41729,13.4858,12.89423,12.53149,11.98636,11.54138,11.16876,10.93385,10.3854
CBTS9 (167),Cow,629.538,14.29209,13.29068,12.90451,12.14829,11.65124,11.40214,11.14754,10.74584,10.67218
CBTS9 (168),Cow,632.772,14.31202,13.33294,11.44542,11.10167,10.87106,10.637,10.45824,10.16799,9.973485
CBTS9 (169),Cow,651.9607,12.54708,11.54317,11.06687,10.78013,10.69143,10.46547,10.19369,10.10425,9.86319
CBTS9 (17),Cow,648.5654,21.1019,20.37085,18.69851,17.85661,17.16511,15.96699,15.09105,14.35101,14.10355
CBTS9 (170),Cow,647.8514,13.80827,13.06868,12.10992,11.96327,11.51698,11.38244,10.87327,10.69293,10.31637
CBTS9 (171),Cow,670.1855,13.30724,13.10901,12.40632,12.05467,11.82258,11.30965,11.02719,10.96984,10.47697
CBTS9 (173),Cow,645.2806,14.26201,13.47067,12.48526,12.28948,11.65265,11.38733,11.09373,10.98401,10.65098
CBTS9 (174),Cow,640.1328,13.15471,12.5978,12.33193,11.97963,11.27246,11.01039,10.62049,10.33981,10.0757
CBTS9 (176),Cow,630.4253,14.09733,12.88979,12.78854,12.53454,12.00406,11.88656,11.35152,11.09014,10.77712
CBTS9 (178),Cow,649.5309,15.25329,13.7124,13.35526,13.03279,12.59376,12.48919,11.81539,11.54323,11.25592
CBTS9 (179),Cow,675.1642,12.71902,12.51114,12.00412,11.90119,11.23849,10.83655,10.73718,10.4086,10.38179
CBTS9 (18),Cow,655.2519,16.38196,15.48415,14.96786,14.0034,13.6842,13.56013,13.18171,12.72953,12.18467
CBTS9 (180),Cow,674.8337,13.87092,12.49214,12.25173,12.09711,11.57049,11.28101,10.95354,10.77445,10.54945
CBTS9 (181),Cow,670.2787,14.08613,13.33238,13.26559,13.16046,12.87114,12.54137,12.04577,11.92557,11.73789
CBTS9 (182),Cow,661.3554,14.3847,13.74556,13.02631,12.55133,12.08667,11.91927,11.20162,11.04412,10.60513
CBTS9 (183),Cow,677.2217,13.75333,13.40012,13.01292,12.86287,12.25884,11.86674,11.58197,11.04425,11.00376
CBTS9 (186),Cow,673.4643,11.49852,11.23278,10.76781,10.54002,10.25707,10.06302,9.814713,9.418185,9.331852
CBTS9 (187),Cow,662.339,13.57198,12.61742,12.31139,11.83312,11.45247,11.06587,10.9917,10.66848,10.54743
CBTS9 (188),Cow,660.4541,13.02722,12.15712,11.85626,11.48708,11.00332,10.91832,10.77433,10.4492,10.12961
CBTS9 (19),Cow,658.8172,17.84758,16.68155,16.09227,14.4892,14.25766,13.57511,13.16794,12.47218,12.02586
CBTS9 (190),Cow,673.4832,15.47884,14.53068,14.23796,14.10602,13.20613,12.82588,12.52502,12.4698,12.13389
CBTS9 (191),Cow,688.0532,13.16846,12.53117,12.39833,12.15759,11.83818,11.28519,11.08027,10.90223,10.67185
CBTS9 (194),Cow,674.9558,14.82474,14.45707,13.58196,13.34744,13.17008,12.77466,12.33915,12.1332,11.64397
CBTS9 (195),Cow,684.0048,13.26019,12.42185,12.25332,12.05516,11.73261,11.15303,10.85965,10.51655,10.30565
CBTS9 (196),Cow,652.6281,12.91544,12.27855,11.67795,11.39747,11.14635,11.01759,10.56311,10.43849,10.19173
CBTS9 (197),Cow,653.7849,14.30724,13.58009,12.91035,12.38158,12.0211,11.80628,11.66968,11.40271,11.04009
CBTS9 (198),Cow,657.7385,14.40727,13.67911,12.88256,12.37402,11.78608,11.50445,11.21361,10.78404,10.59134
CBTS9 (199),Cow,627.3539,18.53412,17.06158,16.42491,15.98868,15.04996,14.90554,14.23185,13.53389,13.07052
CBTS9 (2),Cow,642.6031,18.03709,17.05148,16.10013,15.84058,15.66226,15.26562,14.98302,14.3343,14.17789
CBTS9 (20),Cow,678.2231,15.87768,15.45676,14.04792,13.49658,13.00816,12.77067,12.38481,12.22158,11.99418
CBTS9 (200),Cow,632.4559,17.9579,16.84616,15.36379,14.46729,14.325,13.91897,13.59842,13.32722,12.90329
CBTS9 (201),Cow,618.4424,18.48984,16.68539,15.99628,15.00823,14.64406,14.50785,13.83806,13.10986,12.92448
CBTS9 (203),Cow,594.3653,19.63052,19.2247,17.82779,16.49689,16.13439,15.39356,15.1163,14.95303,14.71112
CBTS9 (204),Cow,648.3632,14.11437,13.44831,12.56304,12.3572,11.65075,11.43896,11.28921,11.0598,10.68624
CBTS9 (205),Cow,672.0876,14.4782,14.23797,14.06343,13.51567,12.98415,12.32563,11.69293,11.62236,11.29566
CBTS9 (207),Cow,652.9029,13.95978,13.12307,12.50674,12.3273,12.14887,11.92875,11.7632,11.41344,11.19423
CBTS9 (208),Cow,672.7316,12.40282,11.59912,11.51905,11.16234,10.78103,10.53965,10.32674,9.883875,9.718118
CBTS9 (209),Cow,669.1463,13.20083,12.57578,12.35222,11.85539,11.52711,11.31733,11.24606,10.77068,10.51226
CBTS9 (21),Cow,657.5711,17.41337,16.59458,16.50198,15.79848,15.2789,14.69023,14.05939,13.64616,13.46076
CBTS9 (210),Cow,659.509,15.00338,14.68659,13.93927,13.77558,13.56072,13.13727,12.63468,12.48778,12.09003
CBTS9 (211),Cow,657.6652,13.62991,12.91853,12.53643,12.2753,11.91187,11.75708,11.34472,11.23227,10.72247
CBTS9 (213),Cow,656.0698,13.84353,13.13944,12.95807,12.72144,12.01122,11.76357,11.29659,11.05135,10.96669
CBTS9 (214),Cow,678.2385,12.90979,12.54935,11.55995,11.34268,11.14089,10.66083,10.37102,10.07197,9.878413
CBTS9 (215),Cow,675.9243,15.53279,15.31043,13.74969,13.38297,12.98466,12.65904,11.89609,11.55427,11.22248
CBTS9 (216),Cow,672.2165,14.6531,14.11293,12.99368,12.4221,11.95778,11.77269,11.50947,11.19484,10.97997
CBTS9 (217),Cow,655.9573,13.90929,13.274,12.91121,12.4012,12.1982,11.95382,11.12908,10.97433,10.5297
CBTS9 (218),Cow,660.2076,15.33951,13.39579,13.14834,12.51674,12.00754,11.84845,11.70689,11.27615,10.77975
CBTS9 (219),Cow,652.106,15.35473,14.91244,14.23654,13.55987,13.3135,13.08432,12.7215,12.43126,12.28478
CBTS9 (22),Cow,662.0072,16.01291,15.44657,14.96694,14.38391,13.84675,13.41189,12.92135,12.6997,12.52509
CBTS9 (221),Cow,681.4129,16.53011,14.99615,14.51347,13.9512,13.4826,13.40216,12.60311,12.19483,11.74751
CBTS9 (223),Cow,671.6533,16.33636,15.04271,14.59367,14.4756,13.85098,13.42572,13.06281,12.51307,12.29683
CBTS9 (224),Cow,660.393,19.83137,18.32723,17.87732,16.7028,16.08282,15.87866,15.29242,15.26241,14.68094
CBTS9 (23),Cow,662.5563,16.77739,16.24326,15.63284,14.99657,14.46218,14.45329,13.85596,13.05736,12.85332
CBTS9 (24),Cow,668.6341,14.20377,13.80422,13.33481,12.74139,12.20367,12.04498,11.85195,11.49336,11.3477
CBTS9 (26),Cow,681.6447,13.62628,13.53601,13.14823,12.73488,12.50718,11.97687,11.71621,11.47317,11.25686
CBTS9 (27),Cow,687.8203,15.29689,14.72467,14.49711,14.22635,13.5067,13.26293,12.83011,12.64457,12.46325
CBTS9 (29),Cow,695.4043,14.99058,14.38157,13.98367,13.4394,13.31719,12.90122,12.57768,12.30167,12.03838
CBTS9 (3),Cow,663.6571,16.06235,15.4224,14.75255,14.46058,14.26231,13.97926,13.36682,13.22309,13.1692
CBTS9 (30),Cow,677.3465,28.5129,14.79797,14.2093,13.80042,13.48536,13.16747,13.06851,12.9783,12.5917
CBTS9 (33),Cow,678.6034,17.0177,16.16353,15.24808,14.54285,14.31282,14.02963,13.61532,13.03258,12.60884
CBTS9 (34),Cow,687.783,15.56417,14.99061,14.45203,14.15298,13.69532,13.05401,12.66369,12.55144,12.3676
CBTS9 (36),Cow,671.8599,16.03313,14.77207,14.40975,14.18683,13.61656,13.38726,12.96386,12.71552,12.31602
CBTS9 (37),Cow,666.7171,17.08587,16.27492,15.24953,15.01242,14.65042,14.24026,14.10313,13.51363,13.14726
CBTS9 (38),Cow,671.0542,16.05919,15.48485,14.71235,14.48023,14.29792,13.60307,13.39795,12.87425,12.72625
CBTS9 (39),Cow,631.194,17.73403,17.44482,16.78971,16.37755,15.93356,15.41369,15.14311,15.13002,14.85527
CBTS9 (4),Cow,662.1597,16.2903,16.14831,15.18602,14.7038,14.29083,14.19402,13.97368,13.61841,13.25643
CBTS9 (40),Cow,628.2839,18.96304,18.0192,17.83538,16.78359,16.60691,16.05037,15.70107,15.63459,14.79768
CBTS9 (41),Cow,638.7188,18.0783,17.52818,17.43743,16.17029,15.42554,15.22606,15.05742,14.54016,14.03729
CBTS9 (42),Cow,666.7131,16.76673,15.29914,15.14444,14.48427,14.05933,13.52482,13.36042,12.95539,12.57299
CBTS9 (43),Cow,662.0485,15.20237,14.74923,14.32534,13.8733,13.26381,12.97989,12.65289,12.22332,12.11748
CBTS9 (44),Cow,654.1762,13.59506,13.5003,13.19022,12.95102,12.49701,12.23777,11.58203,11.39975,11.31697
CBTS9 (45),Cow,669.5062,13.89021,13.66856,13.30494,12.64095,12.27256,12.19658,11.92203,11.67194,11.42464
CBTS9 (46),Cow,666.3948,15.13752,14.20373,13.9864,13.37486,13.01335,12.6633,12.32782,12.06038,11.8922
CBTS9 (48),Cow,671.0846,13.94095,13.47784,12.64649,12.31018,11.7373,11.56674,11.43429,11.2796,10.83947
CBTS9 (49),Cow,674.9606,13.66943,12.94661,12.49759,11.98511,11.62643,11.48203,11.0773,10.98815,10.76646
CBTS9 (50),Cow,678.2793,13.88802,13.62631,12.69742,12.15998,11.7773,11.62524,11.23638,11.01761,10.9153
CBTS9 (51),Cow,686.153,13.38104,13.01623,12.63299,12.06604,11.63403,11.60365,11.34498,10.90836,10.65484
CBTS9 (52),Cow,691.0536,12.96529,12.40818,12.29024,11.95886,11.47818,11.33915,10.87072,10.70566,10.66496
CBTS9 (57),Cow,659.4693,14.81067,14.42225,13.94795,13.48481,12.99268,12.60577,12.52644,11.96346,11.75384
CBTS9 (58),Cow,656.5353,15.91696,15.37672,14.5409,14.1771,13.71313,12.84698,12.69429,12.57985,12.39569
CBTS9 (59),Cow,673.8286,14.59428,13.9219,13.27969,12.45565,12.1973,11.70444,11.65071,11.24397,10.87066
CBTS9 (60),Cow,658.2999,17.5545,15.85897,15.03804,14.85084,14.50671,13.61046,13.31382,13.20415,12.90188
CBTS9 (62),Cow,646.3498,18.51143,18.33246,16.90108,15.90715,14.94805,14.84156,14.06388,13.72792,13.277
CBTS9 (63),Cow,644.4083,16.64035,16.27279,15.10566,14.43688,14.39754,14.19484,13.59598,13.17052,13.06025
CBTS9 (64),Cow,629.9652,16.361,15.94225,15.5347,15.01754,14.63332,14.3224,13.28353,13.10301,12.94015
CBTS9 (65),Cow,624.8901,18.95798,17.80201,17.32276,16.76034,15.91267,15.35062,14.80049,14.51125,13.83538
