Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Energy_1,Energy_2,Energy_3,Energy_4,Energy_5,Energy_6,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,Var_1,Var_2,Var_3,Var_4,Var_5,Var_6,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Kurt_1,Kurt_2,Kurt_3,Kurt_4,Kurt_5,Kurt_6
1.48928615825791,1.53205556745231,0.597184307215602,2.65044530403014,2.68771606541625,1.94530713881296,36.2779906610153,4.65915434275374,0.383076807666103,110.256824948318,45.6125380597162,8.54806727726902,-0.0954492430409187,0.0106809494427502,-0.000578605749004089,0.127774601768965,-0.0122118593784437,0.0002561871323348,36.2689903990968,4.65905442852429,0.383077637842543,110.241825599143,45.6129379809312,8.54817010742064,6.02237414971013,2.1584842896172,0.618932660184081,10.4996107356008,6.75373511332294,2.92372538166987,-4.89730564281948,-0.106476374005002,-0.0347711361252564,1.74297376431802,-0.760296542737712,0.0250973438229528,194.566710715414,16.5014595550154,22.4996124872267,68.4048242284057,9.79938317355975,6.50758639279155
2.09108684322692,2.15613688291478,1.06576603184753,3.04131853263161,3.05264826352958,2.56029418526656,43.5085131176906,23.2792457274508,2.22521947862794,162.109298077991,121.602973261088,38.942937406706,-0.0867476178382409,0.010341528894092,0.00160484611076617,0.0810018771338469,-0.0374282531869629,0.0284415363865463,43.5011202578899,23.2792095736415,2.22522367012962,162.104688055707,121.603036143465,38.9425972444078,6.59553790512115,4.82485332146393,1.4917183615313,12.7320339323969,11.0273766664363,6.24040040737834,-2.94895935774431,0.127409435581393,0.0842592684850963,0.78994053588185,0.0468275898209949,0.175707908068781,103.863749512765,19.6262174993888,35.8475871263678,26.8994851943885,10.2956034201501,9.54240077718897
2.01939654002478,2.21723221944968,1.01443290527323,3.05756072462106,3.17812705862178,2.5312056749385,70.5993949161353,26.3304424114899,1.82460887540054,251.343490489965,171.613978975747,36.3015095161078,-0.108999266889195,0.0261806280659043,0.00178879697790464,0.1339979191242,0.0061344258145854,-0.00215908731391597,70.5877287372818,26.3298370567476,1.82461122435322,251.32856033244,171.616007115754,36.3019418271234,8.40165035795241,5.13126076678506,1.35078170862402,15.8533453987617,13.1002292772208,6.02510927926817,-4.07831056950049,-0.249822721305653,0.0210605131297931,1.08057801242972,-0.507739774950244,-0.0657118303125019,165.098941382592,17.8348161431374,34.7254293148664,45.6067237718211,11.952270153048,9.81436317898408
2.03390753298542,2.20702037762434,1.011090743224,3.07511060371554,3.15231296949266,2.52400299793539,64.9662398356875,25.2797137717794,1.80081842102191,243.871355708847,163.9842501991,35.7999822436691,-0.0912922665025336,0.018872867633983,0.0024159879490023,0.140277416965721,-0.0309938900103663,0.00461133102832105,64.9581030990789,25.2794344628558,1.80081806041507,243.854613274761,163.985263496505,35.8003919147268,8.05965899396984,5.02786579602676,1.34194562498451,15.61584494271,12.805673098143,5.98334287123233,-3.96591436207315,-0.212423553778352,0.075683802026879,0.920620458797688,-0.568708373124719,0.186476412163143,162.450300441244,16.5097485431596,30.5189539587447,41.577045497898,12.7715316896972,11.0421905253385
1.98975630005884,2.15964146848566,0.96537628533787,3.0822258844924,3.10168795629607,2.49726603864761,63.8436701970558,22.4043594638539,1.49443935359807,242.923643003365,144.228057014157,33.1681389480055,-0.107149860587819,0.0385459668350336,-0.000228722818431247,0.102085257267741,-0.0635277289848686,0.00444682398598811,63.8323832223677,22.4029418009247,1.49444384597333,242.916145626744,144.22575731188,33.1685184288828,7.98951708317641,4.73317460072251,1.22247447661427,15.5857674057694,12.0094028707459,5.75921161521982,-4.08517912431256,-0.142380543082684,0.00032647543292815,0.915593747633986,-0.533365560906931,0.0841608264198205,169.313255972238,16.2796176696845,26.3409651705547,41.3793442163439,11.8950786470257,10.3015211054567
2.09567438032837,2.20053475697194,1.03224900032665,3.15097232596124,3.11907429767618,2.56299093253742,67.2379624061217,24.284092216747,1.84927751718451,265.829864446928,149.25427757805,38.0387617208603,-0.0999646553048087,0.0443365579719045,0.00167826725309961,0.137137953543669,-0.00560452713775127,0.0271819762293401,67.2281739185416,24.2822003299372,1.84928032437099,265.814257280238,149.256042787803,38.0384807367178,8.19927886576262,4.92769726443672,1.35988246711655,16.3038111274707,12.2170390352083,6.16753441309554,-3.79190036354738,-0.169581308380373,0.191576249284459,0.703176702202427,-0.528132093372907,0.0752364935099075,150.059245051043,19.4224404932075,32.5712651313643,35.8209198178467,14.8136110001346,10.4269577305699
2.02954764646766,2.11928238059962,0.985157780268816,3.10513807983097,3.04839735520593,2.50999253099094,66.5090436822141,21.9547176800432,1.7078939392216,253.663503198771,133.553052380199,35.6001774967094,-0.104388336523405,0.018692681190933,-0.000127375486311132,0.114656753656383,-0.0155377234433876,0.00778258789737319,66.4983489827026,21.9544350284084,1.70789911681619,253.653410297031,133.554418576694,35.6005454578808,8.1546519841562,4.68555599992235,1.30686614341951,15.9265002526302,11.5565746904822,5.96661926536969,-3.94559917491174,-0.245787661158086,0.145751170623663,0.925646384089191,-0.473367746468681,0.0375386737933878,158.688166526842,20.6959097972622,33.4050956161782,39.4746919022882,15.4042726071946,11.2001282402776
1.98206661206508,2.07413038945312,0.958781793095523,3.09372914575779,3.02947809882437,2.45453993574834,68.4458069787575,22.7908976528325,1.64428569809605,254.66654155567,145.637430078572,33.9274311168428,-0.105476222218041,0.0039751988676156,-0.000217944353495367,0.150438046779422,-0.0341232156185905,-0.0228893466783831,68.4348898597265,22.7909511592152,1.64429065097842,254.64697517888,145.638018754431,33.9273155835431,8.27253829605681,4.77398692491037,1.2822989709808,15.9576619584098,12.0680577871682,5.82471592299084,-4.10893203107745,-0.335191230044632,-0.0131858945169754,0.948048306889646,-0.6789546338346,0.0349217672403887,169.038377032958,24.4651607309762,39.5170222886033,43.1816902906682,16.8899048209577,11.6104038881351
2.08457890985995,2.18471419400738,1.04084172637743,3.15496391517974,3.10820516100446,2.54786148976233,72.3646338726971,28.0626339207701,2.07197074042339,267.495203969563,168.780839170324,40.3324577403657,-0.118865868684237,0.0206654818016902,-0.0006737966651717,0.146220398058625,0.0267183769966049,-0.00278063628427653,72.3507248006599,28.062292197671,2.071976587421,267.477043231604,168.782156958303,40.3329355028606,8.50592292468371,5.29738541147149,1.4394362047069,16.3547254098503,12.9916187197094,6.35082163998176,-3.99202518931188,-0.0867999433149051,-0.0363976138051232,0.901065410344967,-0.718119010176368,0.0504209394433554,159.555368308671,23.4327302987714,34.7628115597311,41.2213183580721,16.6925170170449,10.7508337440304
2.08688072937642,2.18941802101077,1.0447793669317,3.14460969951676,3.09372712281036,2.5567515762926,74.9398695991073,27.0918880961895,1.99858612972399,267.227391709703,158.660925905704,42.0822416551539,-0.118130116912453,0.0259633776352333,0.000169356909383255,0.103603586391278,-0.066678741839106,-0.0122710460568471,74.92614272928,27.0912963853963,1.99859217887559,267.219874577857,158.658389649223,42.0825976319972,8.65598883601868,5.2049300077327,1.41371573481927,16.3468613066196,12.5959671978464,6.48711011406444,-4.03642126726216,-0.398113811540644,0.0444365890632007,0.959298007674901,-0.940807373239588,-0.281039398006674,162.660865317464,20.1849697227902,28.0982710281978,44.3145822714708,15.3008533911623,10.7907875072929
